Product_ID,Transaction_ID,Purchase_Freq,Avg_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Customer_Age_Days,High_Value_Customer
PROD_06E8O7,TRANS_IC41TQ,19,137.38,Clothing,35,south america,0.58,1580.36,2021-12-13,2023-10-02,Winter,Afternoon,Discount,1562,0
PROD_XXCAM7,TRANS_SNXLCV,6,99.35,Electronics,77,asia,0.54,4011.44,2020-07-26,2023-11-10,Winter,Afternoon,Email Campaign,2067,0
PROD_G4W6I3,TRANS_4E9LUX,2,196.36,Electronics,84,europe,0.45,7885.9,2021-05-14,2023-12-20,Fall,Evening,Loyalty Program,1775,1
PROD_8RTSYM,TRANS_2X6VKP,2,58.45,Home,79,north america,0.54,9865.04,2020-07-06,2023-01-07,Winter,Afternoon,Email Campaign,2087,1
PROD_43G5EX,TRANS_P1T1LC,16,158.91,Sports,64,asia,0.57,6141.11,2022-05-10,2023-07-27,Spring,Evening,Discount,1414,1
PROD_O5SE0Y,TRANS_TNUPJ3,14,104.97,Home,8,south america,0.14,3356.28,2020-08-08,2023-04-07,Spring,Afternoon,Discount,2054,0
PROD_U6CAI1,TRANS_34W8RU,4,193.82,Home,76,europe,0.14,3576.34,2022-11-20,2023-07-24,Winter,Evening,Email Campaign,1220,0
PROD_DP8KKD,TRANS_0WOOXM,8,67.49,Home,89,europe,0.99,8344.9,2022-07-23,2023-04-17,Spring,Evening,Loyalty Program,1340,1
PROD_4UF8IZ,TRANS_ZANQ5B,18,195.56,Home,43,south america,0.45,2386.37,2020-06-01,2023-10-22,Spring,Evening,Email Campaign,2122,0
PROD_DJ0WOZ,TRANS_DDAD2T,10,76.38,Home,76,asia,0.96,2360.61,2020-07-06,2023-04-27,Spring,Afternoon,Loyalty Program,2087,0
PROD_7WM4W1,TRANS_CRANPH,8,174.08,Electronics,26,south america,0.96,934.7,2021-01-03,2023-09-20,Fall,Afternoon,Discount,1906,0
PROD_7XJ2VS,TRANS_KJPA1I,17,174.44,Clothing,37,south america,0.17,6544.67,2020-08-24,2023-09-17,Fall,Evening,Loyalty Program,2038,1
PROD_KO1VGQ,TRANS_0CGUJI,2,168.4,Electronics,58,south america,0.07,8661.44,2022-07-06,2023-07-20,Fall,Morning,Discount,1357,1
PROD_037AXY,TRANS_21NRYN,18,40.23,Sports,69,asia,0.69,6512.33,2020-01-07,2023-12-29,Winter,Afternoon,Email Campaign,2268,1
PROD_PG6SYZ,TRANS_YBC3O8,9,115.14,Sports,5,europe,0.84,6059.69,2021-11-14,2023-08-07,Fall,Evening,Email Campaign,1591,1
PROD_VYSQ6Y,TRANS_NOYA5K,19,122.98,Electronics,59,asia,0.42,5861.12,2022-06-03,2023-02-19,Spring,Evening,Email Campaign,1390,1
PROD_44Q78R,TRANS_DKXCIN,9,190.39,Electronics,68,north america,0.04,3612.6,2021-01-30,2023-09-05,Winter,Evening,Discount,1879,0
PROD_FSPR0Z,TRANS_IKBUR8,16,95.0,Sports,38,south america,0.27,3524.61,2020-09-26,2023-09-10,Winter,Afternoon,Discount,2005,0
PROD_TTMNTW,TRANS_G4L328,16,92.0,Sports,85,europe,0.17,9496.78,2022-03-14,2023-04-26,Spring,Afternoon,Discount,1471,1
PROD_IVF9DE,TRANS_6UDBA2,10,75.39,Home,30,europe,0.74,428.94,2021-10-02,2023-03-17,Winter,Evening,Loyalty Program,1634,0
PROD_PR03SV,TRANS_A3IFJQ,19,157.19,Electronics,11,north america,0.97,2161.68,2022-03-21,2023-03-02,Fall,Morning,Loyalty Program,1464,0
PROD_D2S9QG,TRANS_UO59RK,19,183.71,Sports,80,asia,0.33,8265.47,2021-07-20,2023-03-29,Summer,Afternoon,Discount,1708,1
PROD_9MFUDD,TRANS_S31YCQ,3,55.83,Sports,76,europe,0.14,2102.66,2020-06-19,2023-02-13,Winter,Evening,Discount,2104,0
PROD_ZHY93S,TRANS_8U1FPK,7,66.01,Electronics,43,north america,0.91,8319.2,2020-03-14,2023-08-04,Winter,Afternoon,Loyalty Program,2201,1
PROD_RAPZSW,TRANS_7GVYUF,13,43.55,Home,13,south america,0.12,8992.07,2022-08-21,2023-07-31,Winter,Morning,Email Campaign,1311,1
PROD_5W9MCS,TRANS_RBEM9K,18,51.11,Clothing,24,south america,0.88,8454.68,2022-01-15,2023-03-26,Winter,Evening,Loyalty Program,1529,1
PROD_D75XKM,TRANS_0AHEGT,4,121.91,Clothing,18,south america,0.11,3226.09,2020-11-14,2023-12-17,Winter,Evening,Email Campaign,1956,0
PROD_F59G6A,TRANS_X5TFLW,17,189.69,Electronics,65,asia,0.51,1221.13,2022-05-19,2023-01-22,Spring,Evening,Email Campaign,1405,0
PROD_NR03T6,TRANS_7VGVI9,5,37.16,Sports,5,south america,0.01,2408.54,2021-04-22,2023-03-13,Winter,Morning,Discount,1797,0
PROD_VOFNYE,TRANS_KJMV86,6,114.77,Electronics,24,europe,0.34,4019.42,2021-09-21,2023-10-09,Summer,Evening,Loyalty Program,1645,0
PROD_HBR81N,TRANS_CXVHTX,8,148.33,Home,24,asia,0.88,424.61,2020-05-09,2023-03-21,Fall,Afternoon,Discount,2145,0
PROD_IXU683,TRANS_GSVIHF,2,45.28,Home,6,south america,0.6,2657.55,2020-06-04,2023-05-09,Spring,Evening,Email Campaign,2119,0
PROD_JOB1S8,TRANS_MQ8AA5,9,107.57,Electronics,20,asia,0.77,5466.18,2020-11-09,2023-04-03,Winter,Afternoon,Discount,1961,1
PROD_R8J3N3,TRANS_X5B947,1,126.0,Electronics,35,asia,0.32,767.03,2020-05-26,2023-06-08,Summer,Morning,Discount,2128,0
PROD_NC1RGM,TRANS_JEB5P5,5,194.3,Electronics,20,south america,0.86,3010.9,2021-06-06,2023-04-05,Summer,Afternoon,Discount,1752,0
PROD_PJ8VV5,TRANS_CV9MKN,16,77.42,Sports,60,south america,0.76,2810.94,2021-01-07,2023-01-04,Winter,Morning,Discount,1902,0
PROD_PUFUA5,TRANS_NF7TT1,3,106.02,Electronics,36,south america,0.22,9919.36,2020-08-09,2023-05-10,Winter,Evening,Email Campaign,2053,1
PROD_W2U6HP,TRANS_2BUS8T,9,185.32,Home,76,europe,0.92,5854.63,2021-09-29,2023-04-29,Summer,Morning,Email Campaign,1637,1
PROD_R5S060,TRANS_9DTU2T,8,45.64,Sports,54,north america,0.43,4361.0,2022-02-11,2023-09-26,Spring,Afternoon,Discount,1502,0
PROD_PS1CJT,TRANS_XY3DRR,7,76.37,Sports,44,asia,0.37,6766.64,2022-10-08,2023-11-22,Spring,Morning,Discount,1263,1
PROD_IP06XH,TRANS_DK9EL2,6,103.0,Clothing,34,europe,0.43,9064.3,2020-05-22,2023-03-21,Fall,Morning,Loyalty Program,2132,1
PROD_KDW3Y2,TRANS_GV2MRI,5,73.18,Clothing,9,south america,0.3,1791.62,2022-04-11,2023-06-15,Fall,Morning,Loyalty Program,1443,0
PROD_W535IU,TRANS_9NOGMR,14,72.56,Clothing,78,asia,0.92,4512.23,2021-07-02,2023-05-17,Fall,Afternoon,Email Campaign,1726,0
PROD_YLGYCA,TRANS_LZ4B80,4,127.54,Clothing,16,asia,0.14,2755.27,2022-07-26,2023-05-09,Winter,Morning,Loyalty Program,1337,0
PROD_4CRX3G,TRANS_ACKASO,18,67.16,Electronics,83,south america,0.2,1350.42,2020-02-20,2023-02-02,Winter,Afternoon,Discount,2224,0
PROD_1NHKLL,TRANS_99EU5M,1,89.66,Sports,37,south america,0.66,5689.36,2021-01-19,2023-03-08,Summer,Evening,Discount,1890,1
PROD_DK1F3C,TRANS_LEYZKF,3,50.9,Home,88,asia,0.63,302.64,2020-08-27,2023-02-15,Summer,Morning,Discount,2035,0
PROD_H8GJEI,TRANS_CYDO09,16,126.72,Home,37,asia,0.01,797.24,2020-04-02,2023-11-21,Summer,Morning,Loyalty Program,2182,0
PROD_90MCPC,TRANS_MJV0V1,8,35.35,Clothing,48,europe,0.36,7083.72,2021-06-03,2023-03-10,Spring,Afternoon,Email Campaign,1755,1
PROD_DGS25S,TRANS_SYP1E2,19,124.47,Electronics,75,asia,0.39,8275.4,2021-07-21,2023-10-16,Winter,Morning,Discount,1707,1
PROD_ARLZGA,TRANS_WQJ8O4,18,83.75,Home,9,europe,0.74,2396.8,2022-05-10,2023-02-05,Winter,Morning,Discount,1414,0
PROD_S8I7JA,TRANS_U6NLQ8,12,55.93,Electronics,17,south america,0.06,2727.72,2022-11-02,2023-07-09,Fall,Afternoon,Loyalty Program,1238,0
PROD_TGXPVP,TRANS_6X02G7,3,117.76,Sports,29,south america,0.26,7374.56,2020-11-22,2023-09-12,Summer,Afternoon,Email Campaign,1948,1
PROD_37NY5B,TRANS_NDHICC,17,103.93,Sports,72,north america,0.34,6788.47,2020-08-15,2023-02-23,Fall,Evening,Email Campaign,2047,1
PROD_CWZYEZ,TRANS_YTN2W3,4,162.34,Electronics,69,europe,0.17,4561.27,2020-03-13,2023-09-10,Summer,Evening,Email Campaign,2202,0
PROD_SGZLO0,TRANS_16VQMS,2,107.42,Electronics,64,europe,0.96,6526.48,2020-02-05,2023-12-06,Summer,Morning,Email Campaign,2239,1
PROD_P47AQR,TRANS_WO7BT7,13,135.79,Electronics,19,south america,0.11,8029.16,2020-03-26,2023-07-23,Summer,Evening,Email Campaign,2189,1
PROD_Z8IRZG,TRANS_76F414,14,185.63,Electronics,75,asia,0.8,9388.16,2021-06-01,2023-09-25,Spring,Afternoon,Discount,1757,1
PROD_6AC9D5,TRANS_AT0TR7,19,178.65,Electronics,39,asia,0.23,1251.36,2020-04-02,2023-06-11,Winter,Afternoon,Discount,2182,0
PROD_FPI551,TRANS_59R4QV,17,194.85,Electronics,56,europe,0.55,4275.84,2021-07-11,2023-05-12,Spring,Afternoon,Discount,1717,0
PROD_PE54AY,TRANS_2W68WK,1,80.58,Sports,88,south america,0.12,4087.09,2022-04-05,2023-04-04,Winter,Afternoon,Discount,1449,0
PROD_OWW1YZ,TRANS_9ISP76,1,184.37,Clothing,40,asia,0.67,4103.03,2022-08-26,2023-09-02,Fall,Afternoon,Loyalty Program,1306,0
PROD_CSR23R,TRANS_3YT8UR,3,67.7,Clothing,11,europe,0.7,2793.22,2022-04-15,2023-05-22,Spring,Morning,Loyalty Program,1439,0
PROD_DTVY39,TRANS_ZKQ999,12,78.2,Clothing,64,europe,0.07,4951.63,2020-03-28,2023-12-14,Fall,Afternoon,Discount,2187,0
PROD_9JMIEA,TRANS_0T9IY2,6,45.78,Clothing,82,south america,0.46,3146.82,2022-10-29,2023-05-02,Winter,Morning,Discount,1242,0
PROD_2PFRD7,TRANS_YV1CKY,7,143.48,Sports,64,north america,0.87,124.52,2022-08-04,2023-06-07,Winter,Morning,Loyalty Program,1328,0
PROD_6OO5UJ,TRANS_L6LV2Y,14,45.97,Electronics,80,europe,0.35,8718.0,2022-10-19,2023-08-06,Fall,Afternoon,Email Campaign,1252,1
PROD_B0PXQ9,TRANS_MAAP9D,15,98.52,Sports,45,asia,0.43,6914.15,2021-07-11,2023-07-07,Summer,Evening,Email Campaign,1717,1
PROD_HSJKTM,TRANS_IN842V,16,43.48,Clothing,23,south america,0.73,5911.71,2020-10-07,2023-04-23,Spring,Morning,Discount,1994,1
PROD_C6NO8U,TRANS_LT06F8,16,93.51,Sports,9,asia,0.85,7148.04,2021-02-16,2023-06-19,Fall,Afternoon,Discount,1862,1
PROD_8KFLAD,TRANS_UBIQ3X,16,28.95,Clothing,27,asia,0.68,2872.48,2022-03-28,2023-04-18,Spring,Afternoon,Loyalty Program,1457,0
PROD_76F86H,TRANS_BYU2T4,14,100.59,Sports,83,south america,0.44,2456.12,2021-03-08,2023-05-02,Summer,Evening,Loyalty Program,1842,0
PROD_1YU3AO,TRANS_Q2SRAA,7,125.91,Home,78,asia,0.33,5019.71,2020-05-20,2023-05-12,Fall,Afternoon,Discount,2134,1
PROD_3CR7UP,TRANS_280QFF,9,174.49,Home,81,europe,0.57,9517.54,2020-04-01,2023-03-04,Fall,Evening,Loyalty Program,2183,1
PROD_CBD7C4,TRANS_3TEQHN,19,141.44,Clothing,16,south america,0.59,4573.76,2021-01-31,2023-10-26,Summer,Morning,Discount,1878,0
PROD_5ZD3SL,TRANS_STKC4W,17,60.68,Electronics,36,asia,0.64,7896.03,2021-10-17,2023-10-29,Winter,Morning,Email Campaign,1619,1
PROD_M0VWM5,TRANS_KRZGZU,16,131.77,Home,87,north america,0.85,1830.84,2021-02-19,2023-03-30,Spring,Morning,Email Campaign,1859,0
PROD_5EHPTE,TRANS_RXPMSJ,3,168.08,Clothing,52,north america,0.45,4527.63,2021-05-16,2023-10-07,Fall,Evening,Loyalty Program,1773,0
PROD_DHEG0F,TRANS_EORZ8P,19,85.53,Sports,78,north america,0.82,9320.38,2020-03-28,2023-07-08,Winter,Morning,Discount,2187,1
PROD_8ODWSN,TRANS_69FDVZ,9,30.22,Sports,81,europe,0.02,2515.51,2020-12-24,2023-09-07,Spring,Morning,Discount,1916,0
PROD_D1UXYU,TRANS_3JE9D3,5,158.09,Home,76,asia,0.28,4671.69,2020-12-26,2023-02-03,Spring,Afternoon,Discount,1914,0
PROD_K18OZT,TRANS_M1UJUC,17,33.89,Clothing,45,north america,0.41,9320.65,2021-04-09,2023-07-14,Spring,Afternoon,Loyalty Program,1810,1
PROD_GR292Z,TRANS_KP1QDI,15,80.46,Electronics,37,asia,0.64,3444.88,2022-03-30,2023-06-19,Summer,Morning,Discount,1455,0
PROD_HRVF4T,TRANS_6Z1R01,12,98.21,Clothing,8,south america,0.97,1289.91,2022-10-16,2023-09-25,Fall,Morning,Discount,1255,0
PROD_ZXV3ML,TRANS_LRXU0E,4,95.17,Clothing,23,asia,0.77,9650.94,2020-03-26,2023-05-27,Summer,Morning,Discount,2189,1
PROD_FCVUES,TRANS_O6LW1E,16,78.35,Clothing,42,south america,0.91,8004.77,2021-04-19,2023-01-11,Summer,Afternoon,Email Campaign,1800,1
PROD_4VCQCQ,TRANS_45BTKT,14,153.17,Sports,75,europe,0.3,4189.55,2020-02-14,2023-05-27,Spring,Afternoon,Discount,2230,0
PROD_GLGIPW,TRANS_A6B3SO,10,87.19,Electronics,82,north america,0.76,2329.97,2021-07-20,2023-09-16,Fall,Afternoon,Loyalty Program,1708,0
PROD_YI9207,TRANS_5O5GCB,1,155.69,Home,9,asia,0.69,2826.91,2020-04-27,2023-11-29,Fall,Afternoon,Email Campaign,2157,0
PROD_XSE525,TRANS_PAMVFM,18,137.19,Clothing,40,north america,0.22,1734.39,2022-02-06,2023-05-05,Fall,Morning,Email Campaign,1507,0
PROD_1DJWPS,TRANS_AIMQNI,4,108.41,Electronics,64,south america,0.58,9992.24,2022-12-07,2023-03-08,Summer,Evening,Discount,1203,1
PROD_T6R2F3,TRANS_1OXRUH,7,38.2,Home,56,north america,0.4,5034.89,2020-12-20,2023-10-07,Fall,Morning,Discount,1920,1
PROD_0XIIG7,TRANS_31UNH4,4,111.84,Sports,47,europe,0.58,6487.37,2022-08-13,2023-05-21,Spring,Evening,Discount,1319,1
PROD_YE9GQU,TRANS_KXF62K,12,83.99,Sports,36,asia,0.62,884.07,2020-04-19,2023-03-17,Fall,Morning,Email Campaign,2165,0
PROD_TTTHD9,TRANS_Z3YGQA,10,89.09,Clothing,41,asia,0.07,9101.33,2022-08-16,2023-08-02,Winter,Evening,Loyalty Program,1316,1
PROD_V4WG4P,TRANS_FQW7TD,1,85.1,Home,5,north america,0.53,4313.06,2021-05-16,2023-10-16,Winter,Evening,Email Campaign,1773,0
PROD_V7YBVF,TRANS_UB03OP,19,34.25,Clothing,25,europe,0.55,9443.62,2022-05-18,2023-01-31,Fall,Evening,Email Campaign,1406,1
PROD_7ANAR9,TRANS_NQXWQM,15,116.53,Electronics,62,europe,0.82,3493.5,2022-04-19,2023-01-24,Winter,Evening,Email Campaign,1435,0
PROD_WV37EC,TRANS_89E9N8,6,106.45,Clothing,68,europe,0.31,2333.96,2022-06-28,2023-02-17,Summer,Evening,Discount,1365,0
PROD_UTR8O5,TRANS_N7JEC6,8,112.29,Clothing,6,south america,0.49,4737.96,2022-09-15,2023-03-19,Spring,Afternoon,Email Campaign,1286,0
PROD_UY5SJT,TRANS_WZL0D0,13,35.32,Clothing,85,south america,0.08,575.31,2022-05-17,2023-05-28,Winter,Afternoon,Email Campaign,1407,0
PROD_W43IQB,TRANS_XWVS83,10,102.72,Home,63,south america,0.59,4706.14,2021-12-31,2023-01-11,Winter,Afternoon,Discount,1544,0
PROD_DC1KXZ,TRANS_YGBE8Z,11,63.83,Home,42,north america,0.17,3408.78,2022-07-25,2023-05-10,Winter,Morning,Discount,1338,0
PROD_URIFT4,TRANS_1LNWMY,4,118.65,Home,50,europe,0.19,5003.38,2022-02-09,2023-01-25,Fall,Evening,Discount,1504,1
PROD_QML248,TRANS_JQ94QL,12,96.94,Sports,9,asia,0.34,4874.95,2020-05-18,2023-11-07,Spring,Morning,Email Campaign,2136,0
PROD_YUCI1R,TRANS_EGSQ6M,18,28.87,Home,21,europe,0.26,8189.0,2022-03-25,2023-12-27,Fall,Morning,Email Campaign,1460,1
PROD_TD3D9H,TRANS_AQ6W0J,8,82.84,Home,42,europe,0.23,6984.96,2021-04-14,2023-12-06,Spring,Evening,Discount,1805,1
PROD_KW8VEW,TRANS_YL8N38,17,140.62,Electronics,75,north america,0.6,6477.15,2020-08-26,2023-08-14,Fall,Evening,Discount,2036,1
PROD_FWI0QX,TRANS_VXIO8Q,19,59.52,Electronics,30,europe,0.14,6001.66,2021-03-02,2023-04-07,Spring,Evening,Loyalty Program,1848,1
PROD_N9QWNA,TRANS_H6Y9BY,6,106.24,Clothing,32,europe,0.02,7182.27,2022-01-18,2023-07-03,Spring,Morning,Discount,1526,1
PROD_3M6HRP,TRANS_10USDE,16,164.83,Electronics,41,north america,0.75,3595.4,2022-03-28,2023-06-24,Spring,Afternoon,Loyalty Program,1457,0
PROD_DK4O4D,TRANS_JWCGA7,17,184.99,Electronics,38,north america,0.6,6618.07,2022-09-13,2023-11-15,Fall,Morning,Loyalty Program,1288,1
PROD_43PL2M,TRANS_9RZU51,13,148.39,Sports,72,europe,0.41,1112.13,2021-05-27,2023-04-18,Spring,Morning,Discount,1762,0
PROD_30N7AX,TRANS_XKAJRW,15,46.07,Electronics,22,south america,0.52,5295.19,2022-10-04,2023-10-23,Winter,Afternoon,Email Campaign,1267,1
PROD_82ASIU,TRANS_39J5Z0,12,127.89,Home,73,south america,0.53,5703.8,2022-04-23,2023-10-26,Winter,Evening,Loyalty Program,1431,1
PROD_J23QFX,TRANS_28N3VG,3,172.82,Home,6,europe,0.42,6561.53,2022-02-22,2023-01-01,Fall,Afternoon,Email Campaign,1491,1
PROD_Q1CNYT,TRANS_HBGIGH,17,65.97,Sports,20,europe,0.17,122.56,2021-04-29,2023-11-05,Fall,Afternoon,Discount,1790,0
PROD_HH6VOD,TRANS_LNLHC5,6,27.61,Electronics,64,europe,0.73,7898.68,2021-03-17,2023-01-18,Summer,Evening,Email Campaign,1833,1
PROD_HFZLCL,TRANS_WEJF30,13,30.37,Electronics,53,south america,0.62,8329.14,2020-07-15,2023-04-13,Spring,Afternoon,Discount,2078,1
PROD_1VAK89,TRANS_5584V9,3,37.95,Electronics,27,asia,0.68,9882.26,2020-03-29,2023-09-14,Spring,Morning,Discount,2186,1
PROD_3AXOGP,TRANS_UZHG6Z,7,39.16,Electronics,40,south america,0.01,3901.23,2020-01-03,2023-06-22,Fall,Morning,Loyalty Program,2272,0
PROD_SGPWU3,TRANS_TJ14NA,8,190.26,Electronics,66,south america,0.57,192.24,2022-03-25,2023-08-29,Spring,Evening,Discount,1460,0
PROD_T39KQJ,TRANS_PGWH8Z,6,145.32,Electronics,88,europe,0.29,5224.42,2021-03-06,2023-07-01,Summer,Morning,Discount,1844,1
PROD_O7E65U,TRANS_ZVW5JR,9,169.39,Sports,59,europe,0.08,6869.88,2021-10-20,2023-12-05,Fall,Morning,Email Campaign,1616,1
PROD_PC78CN,TRANS_AYFZ2Y,19,156.55,Clothing,70,asia,0.75,7083.42,2022-12-12,2023-10-30,Fall,Morning,Loyalty Program,1198,1
PROD_U7N6Q7,TRANS_J1DP9R,1,130.82,Clothing,53,north america,0.48,5693.96,2022-12-18,2023-03-06,Fall,Afternoon,Email Campaign,1192,1
PROD_W6OGO1,TRANS_1O4VNS,14,184.27,Sports,14,south america,0.43,4247.18,2021-10-13,2023-04-17,Fall,Evening,Email Campaign,1623,0
PROD_J8XWYS,TRANS_VZR8IW,12,176.54,Home,89,north america,0.64,1952.75,2021-07-08,2023-08-22,Winter,Morning,Discount,1720,0
PROD_Q4QQAL,TRANS_GCRPWX,12,199.5,Electronics,69,north america,0.08,729.9,2022-09-04,2023-04-10,Fall,Evening,Email Campaign,1297,0
PROD_W03TNB,TRANS_17O3MD,10,107.67,Sports,7,asia,0.06,6430.14,2021-09-29,2023-06-27,Winter,Afternoon,Loyalty Program,1637,1
PROD_WV8JU1,TRANS_BFN961,8,126.95,Electronics,88,asia,0.44,7623.28,2020-11-25,2023-09-04,Summer,Morning,Loyalty Program,1945,1
PROD_CWG0Y8,TRANS_WI10P0,19,130.89,Home,15,europe,0.52,1497.81,2022-10-05,2023-12-05,Winter,Evening,Email Campaign,1266,0
PROD_33IHR9,TRANS_MVTGAI,13,193.59,Sports,85,south america,0.35,8751.74,2021-10-08,2023-08-29,Winter,Morning,Email Campaign,1628,1
PROD_29CH0U,TRANS_YTZZ70,12,21.71,Home,38,south america,0.43,4353.04,2020-01-07,2023-03-11,Summer,Morning,Email Campaign,2268,0
PROD_3QNOPG,TRANS_YKLTOW,2,22.08,Sports,44,south america,0.6,5048.26,2022-12-11,2023-10-12,Fall,Afternoon,Loyalty Program,1199,1
PROD_R6NBBZ,TRANS_2PBJP7,9,104.91,Home,70,north america,0.02,1899.59,2021-09-09,2023-10-23,Spring,Afternoon,Discount,1657,0
PROD_TZOBD8,TRANS_HW012N,6,123.68,Sports,69,europe,0.05,7645.86,2020-01-31,2023-11-09,Fall,Evening,Loyalty Program,2244,1
PROD_MFEB1J,TRANS_I36UCD,5,148.04,Clothing,47,europe,0.21,8022.05,2020-04-11,2023-03-24,Winter,Evening,Loyalty Program,2173,1
PROD_SVIVCW,TRANS_65EEWD,2,183.21,Home,32,europe,0.17,2653.62,2022-11-14,2023-01-15,Winter,Morning,Loyalty Program,1226,0
PROD_AWUBOY,TRANS_WDFY17,11,143.27,Electronics,40,north america,0.01,2814.51,2021-07-03,2023-02-02,Winter,Afternoon,Email Campaign,1725,0
PROD_SP1FUK,TRANS_LGGWIX,18,41.25,Home,47,north america,0.83,538.26,2020-07-02,2023-11-09,Summer,Morning,Loyalty Program,2091,0
PROD_MBUA2X,TRANS_5R6EXX,5,93.23,Sports,18,north america,0.89,9833.45,2021-01-20,2023-04-28,Winter,Evening,Loyalty Program,1889,1
PROD_I466LD,TRANS_SWSHCI,3,78.31,Home,48,europe,0.11,6608.85,2021-12-08,2023-05-04,Winter,Afternoon,Email Campaign,1567,1
PROD_V1GCJY,TRANS_J2V2YI,19,148.92,Electronics,75,south america,0.32,7051.97,2022-11-18,2023-01-21,Summer,Afternoon,Email Campaign,1222,1
PROD_WDIGYT,TRANS_LJRTRS,11,62.12,Clothing,59,asia,0.8,8649.1,2020-10-14,2023-05-07,Fall,Morning,Email Campaign,1987,1
PROD_QK3VT1,TRANS_E8DFDZ,14,169.42,Electronics,27,asia,0.32,5795.97,2022-04-02,2023-04-26,Summer,Evening,Discount,1452,1
PROD_KOZV2D,TRANS_P762SK,8,130.19,Clothing,31,asia,0.08,4896.87,2020-01-31,2023-11-02,Summer,Morning,Loyalty Program,2244,0
PROD_TXIYZ6,TRANS_3MXCJV,11,47.25,Home,15,asia,0.72,2680.94,2022-09-16,2023-05-11,Fall,Evening,Discount,1285,0
PROD_NKKEIB,TRANS_940H0I,19,136.92,Electronics,43,europe,0.63,8135.16,2022-08-15,2023-08-06,Fall,Morning,Discount,1317,1
PROD_CKEIHD,TRANS_T1J7AV,17,97.82,Home,29,north america,0.25,9125.29,2021-09-27,2023-03-04,Spring,Morning,Discount,1639,1
PROD_TSGXNE,TRANS_AQ547R,4,86.0,Clothing,32,north america,0.01,4567.56,2022-10-11,2023-12-08,Fall,Afternoon,Loyalty Program,1260,0
PROD_E0D4MQ,TRANS_8N5JMQ,17,137.57,Electronics,27,asia,0.53,5404.45,2020-09-16,2023-07-02,Summer,Morning,Email Campaign,2015,1
PROD_22XZN4,TRANS_XUHCUD,12,108.88,Clothing,76,north america,0.58,7703.94,2020-05-12,2023-10-14,Spring,Afternoon,Discount,2142,1
PROD_8WOSOB,TRANS_VJAH26,14,86.6,Electronics,75,south america,0.49,6242.34,2020-04-30,2023-03-09,Summer,Afternoon,Email Campaign,2154,1
PROD_THGBA3,TRANS_EPDOK2,13,110.49,Clothing,44,asia,0.52,7713.59,2022-06-09,2023-08-21,Spring,Evening,Loyalty Program,1384,1
PROD_ESAGC2,TRANS_8AIPQG,8,135.62,Home,40,north america,0.49,6998.49,2021-06-02,2023-04-29,Spring,Evening,Loyalty Program,1756,1
PROD_K2RB3S,TRANS_PZSEAL,7,170.45,Electronics,9,europe,0.11,4515.75,2020-12-25,2023-05-17,Fall,Evening,Discount,1915,0
PROD_LOZ81T,TRANS_MODTO8,18,172.76,Sports,50,north america,0.75,2622.1,2021-12-13,2023-02-18,Fall,Evening,Email Campaign,1562,0
PROD_0IMHEY,TRANS_6016TQ,3,175.31,Clothing,49,north america,0.98,6674.48,2022-10-01,2023-11-02,Spring,Afternoon,Discount,1270,1
PROD_VJQN7Z,TRANS_LUYFL3,1,43.12,Clothing,74,europe,0.66,2623.87,2020-05-05,2023-03-21,Fall,Morning,Discount,2149,0
PROD_38WD8T,TRANS_19TI2P,15,77.47,Home,55,south america,0.7,6629.52,2022-04-20,2023-12-01,Spring,Evening,Email Campaign,1434,1
PROD_N2BLGN,TRANS_AQX4FS,17,71.56,Clothing,42,north america,0.5,9468.82,2021-09-03,2023-11-05,Summer,Afternoon,Email Campaign,1663,1
PROD_439JKO,TRANS_XBQ7ZI,9,166.08,Home,37,south america,0.78,3222.25,2021-12-11,2023-02-06,Spring,Afternoon,Loyalty Program,1564,0
PROD_UNVQDT,TRANS_RT4RG7,19,174.91,Clothing,40,south america,0.28,3470.05,2021-11-25,2023-08-25,Spring,Morning,Loyalty Program,1580,0
PROD_5NDG79,TRANS_8QMPQX,12,54.18,Sports,15,europe,0.71,5126.97,2021-06-16,2023-09-05,Summer,Evening,Discount,1742,1
PROD_9WXMW0,TRANS_R92SML,6,87.68,Sports,70,south america,0.35,5485.94,2020-05-28,2023-12-21,Summer,Evening,Loyalty Program,2126,1
PROD_GBMIHJ,TRANS_DGON4N,12,52.85,Clothing,10,north america,0.62,1501.46,2021-03-17,2023-11-14,Spring,Afternoon,Email Campaign,1833,0
PROD_O1N0AI,TRANS_UNWSRJ,11,29.47,Sports,5,asia,0.35,7652.22,2022-12-23,2023-03-13,Spring,Morning,Discount,1187,1
PROD_5Y8DD5,TRANS_03MTRW,15,28.44,Electronics,68,asia,0.6,5539.29,2022-08-24,2023-12-22,Spring,Evening,Discount,1308,1
PROD_84ZSUQ,TRANS_H4M0ZO,19,116.33,Clothing,62,europe,0.31,3991.98,2021-06-23,2023-04-28,Spring,Morning,Loyalty Program,1735,0
PROD_5UJZ5M,TRANS_YUFBF9,4,166.96,Sports,20,south america,0.41,9340.73,2021-04-23,2023-07-07,Fall,Morning,Email Campaign,1796,1
